time,watts,nits,tag,test_name,test_time,video,preset_picture,abc,backlight,lux,mdd,qs,special_commands,ccf_pps,seconds,APL',R,G,B
2020-08-26 09:40:06,3.53394113298,1.85908915976,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,118.0,17.6,3.2,2.7,4.7
2020-08-26 09:40:07,3.63039991357,1.8480593984,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,119.0,19.0,4.9,3.7,5.3
2020-08-26 09:40:08,3.70034318497,1.95641738548,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,120.0,20.7,6.9,5.0,6.2
2020-08-26 09:40:09,3.63822089361,1.77806375799,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,121.0,22.7,9.0,6.3,7.2
2020-08-26 09:40:10,3.64192591624,1.62959871168,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,122.0,20.2,4.2,3.5,2.7
2020-08-26 09:40:11,3.61235079291,1.72660062786,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,123.0,21.7,4.6,3.7,2.7
2020-08-26 09:40:12,3.59221302813,1.87160785444,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,124.0,18.1,3.1,2.7,2.0
2020-08-26 09:40:13,3.69121293224,2.02623426993,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,125.0,16.5,9.7,3.7,6.0
2020-08-26 09:40:14,3.64958801715,1.71055372812,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,126.0,22.7,11.1,8.2,12.8
2020-08-26 09:40:15,3.58897721138,1.7583958101,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,127.0,15.9,9.2,2.0,7.0
2020-08-26 09:40:16,3.38275890312,1.63210940877,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,128.0,20.7,7.5,5.5,10.9
2020-08-26 09:40:17,3.4316132926,1.72960447678,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,129.0,21.4,10.9,6.6,9.3
2020-08-26 09:40:18,3.73412748299,1.6711762042,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,130.0,18.3,7.7,6.9,6.4
2020-08-26 09:40:19,3.09674408956,1.56395909692,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,131.0,19.1,7.7,6.8,6.5
2020-08-26 09:40:20,3.36627260997,1.60852386352,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,132.0,16.2,5.7,5.0,4.9
2020-08-26 09:40:21,3.68756194736,1.74134655154,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,133.0,19.7,7.9,7.0,6.9
2020-08-26 09:40:22,3.56926213607,1.67350975323,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,134.0,22.3,3.7,3.4,6.8
2020-08-26 09:40:23,3.59734165997,1.90456732047,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,135.0,20.0,3.0,3.1,3.3
2020-08-26 09:40:24,3.5169561979,1.83288457084,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,136.0,16.8,2.2,1.9,1.9
2020-08-26 09:40:25,3.89034383617,1.98408709944,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,137.0,17.7,2.8,2.0,2.7
2020-08-26 09:40:26,3.43733085297,1.70048606282,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,138.0,17.8,3.4,2.2,2.0
2020-08-26 09:40:27,3.58722373294,1.74310125053,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,139.0,14.1,2.5,2.1,3.9
2020-08-26 09:40:28,3.26629263224,1.58680752949,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,140.0,16.9,3.8,3.1,6.2
2020-08-26 09:40:29,3.69487851975,2.03395721584,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,141.0,20.7,6.0,4.7,5.2
2020-08-26 09:40:30,3.63270623665,1.67205310818,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,142.0,16.7,5.0,4.1,5.9
2020-08-26 09:40:31,3.86623638846,1.82643409453,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,143.0,19.6,6.1,5.1,11.8
2020-08-26 09:40:32,3.89315434663,1.90474401004,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,144.0,16.8,5.9,2.4,3.0
2020-08-26 09:40:33,3.5659780128,1.75105486378,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,145.0,18.7,7.4,2.8,3.5
2020-08-26 09:40:34,3.59968277121,1.77439905385,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,146.0,19.0,8.1,7.9,8.4
2020-08-26 09:40:35,3.38184751079,1.70657633152,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,147.0,16.8,3.5,4.3,0.7
2020-08-26 09:40:36,3.31430275977,1.54939466985,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,148.0,16.8,4.0,2.3,3.3
2020-08-26 09:40:37,3.57809073253,1.89159201318,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,149.0,15.3,3.9,1.6,2.2
2020-08-26 09:40:38,3.79903604739,1.9204372934,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,150.0,15.1,3.5,1.4,2.1
2020-08-26 09:40:39,3.82445107071,2.06054500991,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,151.0,19.6,6.5,2.4,3.0
2020-08-26 09:40:40,3.20332619181,1.58370663299,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,152.0,17.6,5.8,1.7,2.5
2020-08-26 09:40:41,3.25883172885,1.80732198864,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,153.0,15.7,5.8,5.0,2.5
2020-08-26 09:40:42,3.14536186167,1.57190687258,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,154.0,18.2,5.8,4.7,2.2
2020-08-26 09:40:43,3.73600335672,1.93071473943,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,155.0,16.7,4.8,2.8,2.0
2020-08-26 09:40:44,3.52214733424,1.63776864719,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,156.0,14.6,3.6,1.9,2.1
2020-08-26 09:40:45,3.55405703981,1.81748295046,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,157.0,13.7,2.0,2.1,4.1
2020-08-26 09:40:46,3.67776268038,1.89191298602,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,158.0,14.3,2.2,2.3,4.5
2020-08-26 09:40:47,3.67755437279,1.71526869132,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,159.0,14.7,8.3,5.8,1.5
2020-08-26 09:40:48,3.6083040753,1.83478209166,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,160.0,15.3,15.6,1.8,0.5
2020-08-26 09:40:49,3.5589224825,1.76608123741,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,161.0,16.0,3.1,1.5,1.5
2020-08-26 09:40:50,3.70345864875,1.96384508163,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,162.0,15.8,3.0,1.5,1.5
2020-08-26 09:40:51,3.48732334151,1.75282077916,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,163.0,14.8,2.6,1.3,1.3
2020-08-26 09:40:52,3.55088005674,1.75597476342,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,164.0,12.2,1.8,0.8,0.8
2020-08-26 09:40:53,3.56227485672,1.64635326403,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,165.0,14.1,3.6,1.1,1.7
2020-08-26 09:40:54,3.80468509344,1.71091379377,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,166.0,13.2,2.9,1.1,1.8
2020-08-26 09:40:55,3.26949813273,1.70423861634,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,167.0,13.5,3.3,1.2,1.9
2020-08-26 09:40:56,3.35832990193,1.78826872668,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,168.0,12.5,2.9,2.3,2.4
2020-08-26 09:40:57,3.56806979891,1.73198710957,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,169.0,9.9,2.1,1.5,1.6
2020-08-26 09:40:58,3.39999153372,1.61821159121,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,170.0,10.0,2.0,1.5,1.6
2020-08-26 09:40:59,3.3882549481,1.80524947665,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,171.0,14.8,3.8,2.7,2.8
2020-08-26 09:41:00,3.72581421664,2.01907575411,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,172.0,12.7,4.5,2.7,2.5
2020-08-26 09:41:01,3.71205634608,1.89482674188,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,173.0,12.2,3.8,2.1,2.0
2020-08-26 09:41:02,3.70974213148,1.81917574682,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,174.0,8.7,1.3,1.2,1.3
2020-08-26 09:41:03,3.3368968955,1.67581945047,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,175.0,12.4,3.7,3.2,3.1
2020-08-26 09:41:04,3.74204319195,1.91633299115,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,176.0,14.5,4.7,3.8,3.3
2020-08-26 09:41:05,3.29874932072,1.641265015,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,177.0,15.0,4.1,3.2,3.0
2020-08-26 09:41:06,3.33538795654,1.6289174258,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,178.0,11.2,2.2,1.7,1.3
2020-08-26 09:41:07,3.34288360889,1.62642804814,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,179.0,11.0,2.3,1.7,1.2
2020-08-26 09:41:08,3.6881200574,1.90973739526,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,180.0,11.8,2.4,1.8,1.2
2020-08-26 09:41:09,3.68318579308,1.79164857436,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,181.0,9.3,3.1,1.4,1.4
2020-08-26 09:41:10,3.46598275755,1.75219264386,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,182.0,9.9,2.4,1.0,1.0
2020-08-26 09:41:11,3.61920160431,1.77000806311,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,183.0,14.8,3.9,2.4,2.8
2020-08-26 09:41:12,3.73107941879,1.86355518541,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,184.0,10.2,0.8,1.1,0.3
2020-08-26 09:41:13,3.95917095986,2.07987603459,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,185.0,8.9,0.7,0.9,0.3
2020-08-26 09:41:14,3.46641300226,1.78489838327,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,186.0,9.8,2.3,1.7,0.7
2020-08-26 09:41:15,3.5871133929,1.84694095539,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,187.0,10.2,0.7,1.7,0.4
2020-08-26 09:41:16,3.64821378365,1.82368416122,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,188.0,8.1,0.3,0.3,1.1
2020-08-26 09:41:17,3.62411030971,1.90674921655,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,189.0,3.6,0.9,1.6,2.9
2020-08-26 09:41:18,3.5705287988,1.8625510533,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,190.0,8.8,1.6,2.0,3.0
2020-08-26 09:41:19,3.29425553666,1.63775834732,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,191.0,6.8,1.0,0.8,0.7
2020-08-26 09:41:20,3.7278676344,1.87115986272,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,192.0,6.9,1.0,0.8,1.3
2020-08-26 09:41:21,3.40332878608,1.74738635836,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,193.0,6.9,1.0,0.8,1.3
2020-08-26 09:41:22,3.6134627582,1.76703870924,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,194.0,6.7,0.9,1.6,1.6
2020-08-26 09:41:23,3.40329268464,1.58395007212,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,195.0,4.3,0.6,0.6,0.8
2020-08-26 09:41:24,3.30421253795,1.68448825645,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,196.0,5.7,1.0,0.7,0.7
2020-08-26 09:41:25,3.52850572982,1.79307376391,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,197.0,4.8,0.2,0.1,0.3
2020-08-26 09:41:26,3.23528918679,1.76595362689,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,198.0,29.4,8.4,7.7,4.4
2020-08-26 09:41:27,3.32469394461,1.74385038452,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,199.0,30.4,9.6,8.3,4.7
2020-08-26 09:41:28,3.75839085495,1.90173701898,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,200.0,27.9,9.6,7.7,4.1
2020-08-26 09:41:29,3.54819564005,1.72543368092,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,201.0,30.5,11.6,9.1,4.7
2020-08-26 09:41:30,3.41329300663,1.68180412233,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,202.0,36.8,15.2,12.1,7.3
2020-08-26 09:41:31,3.33847731166,1.66126960232,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,203.0,30.4,11.6,8.6,3.9
2020-08-26 09:41:32,3.92002089235,2.0376915415,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,204.0,37.3,15.3,11.9,7.6
2020-08-26 09:41:33,3.58527890296,1.77997442259,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,205.0,32.2,10.2,8.3,5.9
2020-08-26 09:41:34,3.49990133727,1.6493233786,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,206.0,11.2,2.4,1.8,1.6
2020-08-26 09:41:35,3.40027793623,1.72159011763,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,207.0,14.6,3.5,2.6,2.3
2020-08-26 09:41:36,3.45275033885,1.60332187922,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,208.0,6.4,0.7,0.6,0.5
2020-08-26 09:41:37,3.47538581443,1.80967045237,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,209.0,24.6,23.2,7.4,4.7
2020-08-26 09:41:38,3.58947587644,1.67855414511,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,210.0,29.7,31.2,9.6,5.7
2020-08-26 09:41:39,3.44959024802,1.68742161382,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,211.0,21.5,4.4,4.8,2.0
2020-08-26 09:41:40,3.65293797679,1.88341605655,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,212.0,24.4,5.5,6.2,2.8
2020-08-26 09:41:41,3.71838223272,1.80910334582,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,213.0,26.1,7.1,7.4,3.3
2020-08-26 09:41:42,3.7160549003,1.67430288246,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,214.0,17.3,7.2,3.4,2.9
2020-08-26 09:41:43,3.79979169941,2.00059034753,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,215.0,26.2,13.7,6.8,5.1
2020-08-26 09:41:44,3.49324445969,1.79820240484,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,216.0,20.5,7.6,5.7,4.6
2020-08-26 09:41:45,3.30418929835,1.69531573901,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,217.0,9.1,2.1,0.5,0.7
2020-08-26 09:41:46,3.21860023822,1.65151414848,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,218.0,4.7,0.6,0.2,0.2
2020-08-26 09:41:47,3.86925643872,1.90139301485,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,219.0,3.0,0.4,0.3,0.4
2020-08-26 09:41:48,3.40229261044,1.80063561336,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,220.0,28.2,6.5,10.9,11.7
2020-08-26 09:41:49,3.28830758249,1.61617876256,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,221.0,28.5,11.9,10.7,9.9
2020-08-26 09:41:50,3.65558772528,1.85867059015,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,222.0,31.3,14.8,13.3,12.6
2020-08-26 09:41:51,3.69385154935,1.7611082032,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,223.0,33.4,16.9,15.0,14.5
2020-08-26 09:41:52,3.91395551938,2.00534693252,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,224.0,34.7,17.7,15.6,15.1
2020-08-26 09:41:53,3.20150653764,1.5211593607,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,225.0,35.7,18.2,16.0,15.4
2020-08-26 09:41:54,3.46751898843,1.83687263106,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,226.0,36.7,18.7,16.5,15.8
2020-08-26 09:41:55,3.68080231972,1.74970007916,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,227.0,37.5,15.8,12.0,6.4
2020-08-26 09:41:56,3.4352546855,1.82783541584,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,228.0,42.3,21.7,14.9,7.1
2020-08-26 09:41:57,3.5312368344,1.8717232088,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,229.0,46.1,32.5,19.5,6.9
2020-08-26 09:41:58,3.38338009825,1.7136508732,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,230.0,24.1,14.6,6.1,5.7
2020-08-26 09:41:59,3.70226639619,1.65937806853,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,231.0,42.6,13.2,14.6,16.2
2020-08-26 09:42:00,3.5198374419,1.64244066649,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,232.0,44.0,13.7,15.7,18.7
2020-08-26 09:42:01,3.75507774312,1.9406028117,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,233.0,49.6,16.2,20.0,24.7
2020-08-26 09:42:02,3.5395484322,1.79648318188,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,234.0,28.8,22.7,12.2,18.5
2020-08-26 09:42:03,3.57765629882,1.80821962293,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,235.0,28.3,22.6,12.2,18.8
2020-08-26 09:42:04,3.6203002964,1.90423928466,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,236.0,24.8,20.3,8.7,16.6
2020-08-26 09:42:05,3.51602350722,1.70326166667,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,237.0,21.8,18.3,6.4,13.3
2020-08-26 09:42:06,3.45453463076,1.67455503084,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,238.0,81.9,67.5,71.9,77.4
2020-08-26 09:42:07,3.16290685697,1.51930062005,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,239.0,9.0,2.5,2.6,2.3
2020-08-26 09:42:08,3.43242359212,1.649729748,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,240.0,12.9,4.3,4.1,3.5
2020-08-26 09:42:09,3.5318672667,1.69459360334,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,241.0,67.7,48.2,44.2,40.5
2020-08-26 09:42:10,3.62558603609,1.81717604397,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,242.0,60.2,39.3,36.6,29.8
2020-08-26 09:42:11,3.73508490798,1.90771061232,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,243.0,60.5,39.7,36.9,30.7
2020-08-26 09:42:12,3.74785825809,1.86940236722,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,244.0,65.0,45.1,41.6,36.8
2020-08-26 09:42:13,3.31544644205,1.62908311424,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,245.0,69.8,50.2,46.2,43.4
2020-08-26 09:42:14,3.91569661859,1.83995158204,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,246.0,70.3,50.8,47.0,43.9
2020-08-26 09:42:15,3.56758892008,1.99752678183,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,247.0,29.2,8.0,12.4,14.7
2020-08-26 09:42:16,3.85771353836,1.8805317254,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,248.0,25.0,7.2,10.2,11.0
2020-08-26 09:42:17,3.67652316308,1.93365986938,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,249.0,61.3,40.9,42.2,41.8
2020-08-26 09:42:18,3.67763537082,1.78270329962,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,250.0,59.6,39.1,39.8,40.0
2020-08-26 09:42:19,3.63317468788,1.85429440641,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,251.0,56.3,34.6,35.5,35.0
2020-08-26 09:42:20,3.43859481565,1.65257644208,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,252.0,51.3,28.9,29.3,27.7
2020-08-26 09:42:21,3.77840815476,2.11080438791,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,253.0,28.4,9.6,8.6,7.9
2020-08-26 09:42:22,3.49568713861,1.66613378867,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,254.0,26.8,8.6,7.9,7.1
2020-08-26 09:42:23,3.73396920758,1.78225287479,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,255.0,33.5,15.6,13.8,13.2
2020-08-26 09:42:24,3.52114354356,1.76588923897,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,256.0,33.1,17.0,15.5,14.9
2020-08-26 09:42:25,3.36960696528,1.78405159045,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,257.0,26.6,12.8,12.5,11.3
2020-08-26 09:42:26,3.5831607431,1.87420355019,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,258.0,24.2,11.0,11.7,9.9
2020-08-26 09:42:27,3.78731145647,1.92176630179,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,259.0,37.3,14.7,14.1,15.7
2020-08-26 09:42:28,3.38202173798,1.60610623059,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,260.0,38.0,14.9,14.4,15.8
2020-08-26 09:42:29,3.45884413639,1.79296076047,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,261.0,36.0,13.9,13.4,14.3
2020-08-26 09:42:30,3.70476897875,1.95465475546,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,262.0,38.8,22.3,17.8,17.7
2020-08-26 09:42:31,3.7353579735,1.83427675136,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,263.0,32.1,11.2,11.1,12.6
2020-08-26 09:42:32,3.71918563626,1.82029272188,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,264.0,31.8,10.8,10.7,12.1
2020-08-26 09:42:33,3.68602380872,1.81672752911,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,265.0,32.8,11.2,11.3,12.8
2020-08-26 09:42:34,3.79089974214,1.87661270242,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,266.0,19.4,10.4,10.8,10.8
2020-08-26 09:42:35,3.3111040457,1.73012738933,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,267.0,18.1,9.9,8.9,9.7
2020-08-26 09:42:36,3.61111584496,2.02750816046,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,268.0,14.5,8.9,4.4,5.5
2020-08-26 09:42:37,3.88772161171,1.96888731054,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,269.0,21.3,9.3,7.0,6.4
2020-08-26 09:42:38,3.67114158092,1.62359106683,12.0,brightest,600.0,sdr,vivid,off,default_level,,off,,load_ccf:brightest,brightest,270.0,20.4,19.4,2.4,0.4
