time,watts,nits,tag,test_name,test_time,video,preset_picture,abc,backlight,lux,mdd,qs,special_commands,ccf_pps,seconds,APL',R,G,B,waketime,source
2020-10-21 10:24:02,3.09852396475,1.4802995895,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,440.0,53.7,32.6,30.9,28.9,,mock-datalog.csv
2020-10-21 10:24:03,2.74601426961,1.51801889559,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,441.0,53.1,26.7,29.7,32.9,,mock-datalog.csv
2020-10-21 10:24:04,2.85887092623,1.39438675284,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,442.0,54.1,28.2,31.1,34.0,,mock-datalog.csv
2020-10-21 10:24:05,3.06406420367,1.5361184493,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,443.0,54.5,28.7,31.5,34.2,,mock-datalog.csv
2020-10-21 10:24:06,2.82950449146,1.48479711961,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,444.0,55.0,45.8,24.2,12.7,,mock-datalog.csv
2020-10-21 10:24:07,2.9869314063,1.39541983736,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,445.0,54.1,52.2,20.2,13.8,,mock-datalog.csv
2020-10-21 10:24:08,3.29159754036,1.72215337304,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,446.0,49.7,50.5,16.4,12.8,,mock-datalog.csv
2020-10-21 10:24:09,2.90826630294,1.31389203667,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,447.0,50.1,24.5,26.5,20.4,,mock-datalog.csv
2020-10-21 10:24:10,2.8828603559,1.36469727757,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,448.0,53.9,29.3,31.1,25.3,,mock-datalog.csv
2020-10-21 10:24:11,3.04573104798,1.42956870675,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,449.0,53.8,29.7,31.7,26.4,,mock-datalog.csv
2020-10-21 10:24:12,3.15083602619,1.69772722044,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,450.0,56.0,33.6,35.1,31.8,,mock-datalog.csv
2020-10-21 10:24:13,3.02828349359,1.55879982118,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,451.0,52.2,37.8,33.0,36.7,,mock-datalog.csv
2020-10-21 10:24:14,3.13549787263,1.6029839505,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,452.0,50.3,24.9,22.1,19.1,,mock-datalog.csv
2020-10-21 10:24:15,2.94220702189,1.48615237421,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,453.0,51.1,25.7,23.6,21.2,,mock-datalog.csv
2020-10-21 10:24:16,3.15433321889,1.59871425479,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,454.0,50.9,19.6,22.2,23.0,,mock-datalog.csv
2020-10-21 10:24:17,3.12811639861,1.39008843464,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,455.0,51.2,19.6,22.2,24.2,,mock-datalog.csv
2020-10-21 10:24:18,2.85484326187,1.46131418538,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,456.0,52.0,19.0,23.0,27.8,,mock-datalog.csv
2020-10-21 10:24:19,2.90434715053,1.40412842718,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,457.0,47.7,49.4,27.0,11.8,,mock-datalog.csv
2020-10-21 10:24:20,2.93458329004,1.51875327999,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,458.0,52.1,55.0,31.4,14.2,,mock-datalog.csv
2020-10-21 10:24:21,2.55102616103,1.31761272326,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,459.0,49.1,24.3,21.7,19.5,,mock-datalog.csv
2020-10-21 10:24:22,3.18109820731,1.62670926751,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,460.0,50.2,25.5,23.4,21.1,,mock-datalog.csv
2020-10-21 10:24:23,3.30967473935,1.59682901137,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,461.0,48.7,24.6,22.0,18.9,,mock-datalog.csv
2020-10-21 10:24:24,3.14857579874,1.70352721475,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,462.0,50.8,27.7,25.9,24.0,,mock-datalog.csv
2020-10-21 10:24:25,3.14516952277,1.62336093779,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,463.0,48.6,24.6,21.8,19.5,,mock-datalog.csv
2020-10-21 10:24:26,2.82553166749,1.29958213336,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,464.0,49.4,25.9,23.5,21.5,,mock-datalog.csv
2020-10-21 10:24:27,2.99918094639,1.48577244276,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,465.0,48.2,34.4,32.2,37.1,,mock-datalog.csv
2020-10-21 10:24:28,2.97725432671,1.45870522141,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,466.0,49.4,35.8,33.5,39.0,,mock-datalog.csv
2020-10-21 10:24:29,2.8839220448,1.39926690999,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,467.0,48.0,22.7,21.0,19.8,,mock-datalog.csv
2020-10-21 10:24:30,2.99940247126,1.63838814308,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,468.0,49.4,11.1,21.2,32.0,,mock-datalog.csv
2020-10-21 10:24:31,2.88935209456,1.4534158926,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,469.0,48.2,10.5,20.0,29.9,,mock-datalog.csv
2020-10-21 10:24:32,3.25940271138,1.6823266098,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,470.0,48.3,26.8,20.1,12.4,,mock-datalog.csv
2020-10-21 10:24:33,3.05120713304,1.68364431406,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,471.0,47.8,27.1,20.3,12.3,,mock-datalog.csv
2020-10-21 10:24:34,3.19595432675,1.55032499597,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,472.0,45.5,24.9,18.4,11.6,,mock-datalog.csv
2020-10-21 10:24:35,2.95494519178,1.50196983817,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,473.0,44.6,22.8,17.3,11.3,,mock-datalog.csv
2020-10-21 10:24:36,2.9588944776,1.41153808733,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,474.0,51.8,26.9,30.1,25.0,,mock-datalog.csv
2020-10-21 10:24:37,3.13391059125,1.68342669701,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,475.0,47.9,22.8,26.1,21.4,,mock-datalog.csv
2020-10-21 10:24:38,3.03280332391,1.63714848252,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,476.0,47.1,20.9,24.6,20.3,,mock-datalog.csv
2020-10-21 10:24:39,3.01758628574,1.50743287158,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,477.0,45.3,19.4,23.0,20.2,,mock-datalog.csv
2020-10-21 10:24:40,2.94621744134,1.6088271492,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,478.0,46.8,22.3,21.4,26.2,,mock-datalog.csv
2020-10-21 10:24:41,3.02656030038,1.58826140576,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,479.0,43.5,26.0,19.1,3.4,,mock-datalog.csv
2020-10-21 10:24:42,3.20235736301,1.49062949545,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,480.0,45.9,29.7,21.9,3.7,,mock-datalog.csv
2020-10-21 10:24:43,2.68357740655,1.40825944525,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,481.0,47.6,32.8,24.7,4.0,,mock-datalog.csv
2020-10-21 10:24:44,2.54456480111,1.17214722179,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,482.0,47.4,19.0,21.3,26.9,,mock-datalog.csv
2020-10-21 10:24:45,3.01112422367,1.53562800388,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,483.0,45.8,21.3,19.6,16.2,,mock-datalog.csv
2020-10-21 10:24:46,2.71467722219,1.33514694167,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,484.0,47.2,22.3,20.6,16.8,,mock-datalog.csv
2020-10-21 10:24:47,2.98928223027,1.44806000282,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,485.0,48.4,23.4,21.5,17.5,,mock-datalog.csv
2020-10-21 10:24:48,3.26422693434,1.72119341464,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,486.0,45.4,23.9,19.5,16.1,,mock-datalog.csv
2020-10-21 10:24:49,2.8426574077,1.4974472652,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,487.0,44.2,22.2,18.3,15.1,,mock-datalog.csv
2020-10-21 10:24:50,2.74181617668,1.18192165551,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,488.0,46.9,25.3,21.5,18.3,,mock-datalog.csv
2020-10-21 10:24:51,3.04951672609,1.63056001517,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,489.0,46.0,11.0,17.3,24.9,,mock-datalog.csv
2020-10-21 10:24:52,3.03639271175,1.48507214812,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,490.0,45.6,10.8,17.0,25.1,,mock-datalog.csv
2020-10-21 10:24:53,2.94878840921,1.65989177166,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,491.0,45.1,10.4,16.6,24.9,,mock-datalog.csv
2020-10-21 10:24:54,3.21449097116,1.67388750265,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,492.0,42.8,9.8,14.8,21.3,,mock-datalog.csv
2020-10-21 10:24:55,3.07556124691,1.53614159526,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,493.0,43.3,18.7,16.4,16.3,,mock-datalog.csv
2020-10-21 10:24:56,3.05078845527,1.44960349502,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,494.0,45.7,20.7,18.5,18.4,,mock-datalog.csv
2020-10-21 10:24:57,2.72587336894,1.3868211298,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,495.0,47.6,22.1,20.1,20.3,,mock-datalog.csv
2020-10-21 10:24:58,3.06267160258,1.37699326428,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,496.0,43.6,13.1,14.6,19.7,,mock-datalog.csv
2020-10-21 10:24:59,2.78569861376,1.33495648054,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,497.0,46.6,22.1,20.6,23.3,,mock-datalog.csv
2020-10-21 10:25:00,2.95723280942,1.49291340505,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,498.0,44.7,19.5,16.5,14.2,,mock-datalog.csv
2020-10-21 10:25:01,3.23179574727,1.55641181519,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,499.0,44.1,19.5,16.8,15.5,,mock-datalog.csv
2020-10-21 10:25:02,2.6899502545,1.36221601252,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,500.0,46.9,16.5,19.5,25.1,,mock-datalog.csv
2020-10-21 10:25:03,2.89717090039,1.31864557811,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,501.0,42.2,13.1,15.8,18.6,,mock-datalog.csv
2020-10-21 10:25:04,2.84978255524,1.47652197722,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,502.0,42.3,19.3,14.2,5.1,,mock-datalog.csv
2020-10-21 10:25:05,3.00934821454,1.50635132487,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,503.0,45.6,23.5,19.0,9.7,,mock-datalog.csv
2020-10-21 10:25:06,2.87075526872,1.34238440817,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,504.0,44.5,21.9,17.2,7.8,,mock-datalog.csv
2020-10-21 10:25:07,2.86881822894,1.32167978802,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,505.0,42.3,19.4,14.0,4.9,,mock-datalog.csv
2020-10-21 10:25:08,3.19166497621,1.5621310216,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,506.0,44.6,30.7,18.0,11.4,,mock-datalog.csv
2020-10-21 10:25:09,2.95010637249,1.49025996771,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,507.0,43.9,30.6,18.3,8.0,,mock-datalog.csv
2020-10-21 10:25:10,2.96193239751,1.60107002754,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,508.0,42.9,30.5,18.5,5.2,,mock-datalog.csv
2020-10-21 10:25:11,3.21221401078,1.5854613702,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,509.0,42.0,30.6,18.9,3.1,,mock-datalog.csv
2020-10-21 10:25:12,3.23202208272,1.76054430592,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,510.0,44.0,25.5,27.0,22.4,,mock-datalog.csv
2020-10-21 10:25:13,3.0090721758,1.44656298694,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,511.0,44.0,25.5,27.0,22.4,,mock-datalog.csv
2020-10-21 10:25:14,3.14717968645,1.62350008638,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,512.0,42.4,13.8,19.0,54.5,,mock-datalog.csv
2020-10-21 10:25:15,2.92691857182,1.44134989146,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,513.0,42.3,23.1,16.0,10.2,,mock-datalog.csv
2020-10-21 10:25:16,2.93285961413,1.43287276557,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,514.0,42.5,21.1,20.5,17.6,,mock-datalog.csv
2020-10-21 10:25:17,3.11959581286,1.50853584672,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,515.0,42.6,21.5,20.7,17.7,,mock-datalog.csv
2020-10-21 10:25:18,3.10600581547,1.68002533587,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,516.0,43.0,18.2,19.2,19.4,,mock-datalog.csv
2020-10-21 10:25:19,3.15222659252,1.59819999405,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,517.0,43.5,18.7,19.4,19.7,,mock-datalog.csv
2020-10-21 10:25:20,3.02210163851,1.5877056698,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,518.0,41.8,18.5,18.4,25.8,,mock-datalog.csv
2020-10-21 10:25:21,2.98939340467,1.48516136364,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,519.0,42.0,19.2,19.0,26.3,,mock-datalog.csv
2020-10-21 10:25:22,2.9051586147,1.40488677302,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,520.0,41.3,18.8,18.6,25.5,,mock-datalog.csv
2020-10-21 10:25:23,2.92446666422,1.39395081263,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,521.0,42.1,13.9,15.5,15.7,,mock-datalog.csv
2020-10-21 10:25:24,3.04446774167,1.46712448949,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,522.0,42.0,19.6,18.7,26.1,,mock-datalog.csv
2020-10-21 10:25:25,2.95028952322,1.59947723331,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,523.0,42.7,18.0,21.7,20.2,,mock-datalog.csv
2020-10-21 10:25:26,3.31346474105,1.76462429241,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,524.0,42.7,18.0,21.7,20.2,,mock-datalog.csv
2020-10-21 10:25:27,3.00508048981,1.46833026033,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,525.0,41.3,11.2,16.3,22.8,,mock-datalog.csv
2020-10-21 10:25:28,2.92583997766,1.52320556708,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,526.0,41.8,22.5,16.1,5.7,,mock-datalog.csv
2020-10-21 10:25:29,3.08558563958,1.55220253155,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,527.0,42.4,9.6,19.9,3.8,,mock-datalog.csv
2020-10-21 10:25:30,2.770520893,1.36153107118,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,528.0,41.6,9.3,19.1,3.8,,mock-datalog.csv
2020-10-21 10:25:31,2.76522885476,1.37651108064,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,529.0,39.1,8.3,16.5,4.1,,mock-datalog.csv
2020-10-21 10:25:32,3.32536775275,1.59876790418,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,530.0,40.9,16.3,17.7,23.5,,mock-datalog.csv
2020-10-21 10:25:33,3.01713344699,1.5000245166,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,531.0,41.4,13.8,13.7,14.1,,mock-datalog.csv
2020-10-21 10:25:34,3.14517406665,1.52517343416,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,532.0,41.6,12.9,16.1,34.8,,mock-datalog.csv
2020-10-21 10:25:35,2.73956654748,1.39028977474,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,533.0,40.1,27.3,15.3,14.9,,mock-datalog.csv
2020-10-21 10:25:36,2.98643748957,1.39476584554,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,534.0,40.8,28.3,15.7,15.1,,mock-datalog.csv
2020-10-21 10:25:37,2.7509650888,1.46075166269,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,535.0,41.1,16.7,14.3,10.0,,mock-datalog.csv
2020-10-21 10:25:38,2.95026271107,1.38252230089,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,536.0,39.3,15.5,13.5,9.5,,mock-datalog.csv
2020-10-21 10:25:39,3.12703836496,1.56533356488,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,537.0,39.2,15.4,13.5,9.3,,mock-datalog.csv
2020-10-21 10:25:40,2.9966639345,1.55316046396,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,538.0,40.7,16.5,15.7,17.3,,mock-datalog.csv
2020-10-21 10:25:41,3.23348032143,1.6168236093,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,539.0,39.5,5.1,12.3,27.5,,mock-datalog.csv
2020-10-21 10:25:42,3.07346402806,1.57005059175,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,540.0,41.0,5.7,13.3,29.2,,mock-datalog.csv
2020-10-21 10:25:43,3.16438903823,1.52480528565,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,541.0,40.6,12.2,14.0,6.0,,mock-datalog.csv
2020-10-21 10:25:44,3.06420020685,1.44339964304,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,542.0,39.9,11.9,13.6,5.8,,mock-datalog.csv
2020-10-21 10:25:45,2.91579697297,1.38823737516,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,543.0,40.1,14.2,12.0,7.3,,mock-datalog.csv
2020-10-21 10:25:46,2.88913370515,1.396669299,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,544.0,39.9,21.4,17.3,8.9,,mock-datalog.csv
2020-10-21 10:25:47,3.21650272629,1.42126975924,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,545.0,40.3,21.5,17.0,8.7,,mock-datalog.csv
2020-10-21 10:25:48,2.94713575961,1.40386585648,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,546.0,39.7,11.0,13.3,13.3,,mock-datalog.csv
2020-10-21 10:25:49,2.93121952646,1.54968210224,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,547.0,39.4,11.5,13.5,9.7,,mock-datalog.csv
2020-10-21 10:25:50,3.15835516186,1.58677925283,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,548.0,39.7,10.0,14.1,13.7,,mock-datalog.csv
2020-10-21 10:25:51,2.88399201293,1.51283644544,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,549.0,38.8,16.0,14.9,16.1,,mock-datalog.csv
2020-10-21 10:25:52,2.93996587954,1.58862772,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,550.0,39.5,14.1,12.8,13.2,,mock-datalog.csv
2020-10-21 10:25:53,3.03131887766,1.64188796246,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,551.0,34.8,13.8,12.8,12.7,,mock-datalog.csv
2020-10-21 10:25:54,3.05612665254,1.49285078982,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,552.0,39.0,17.0,16.1,16.9,,mock-datalog.csv
2020-10-21 10:25:55,2.97559902025,1.40010056706,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,553.0,39.1,16.8,16.1,17.0,,mock-datalog.csv
2020-10-21 10:25:56,3.06979671424,1.53603487232,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,554.0,38.6,11.6,13.9,18.6,,mock-datalog.csv
2020-10-21 10:25:57,2.71168106313,1.37210705548,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,555.0,38.5,16.4,17.6,17.2,,mock-datalog.csv
2020-10-21 10:25:58,3.17298123696,1.58567325916,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,556.0,37.6,15.3,16.3,16.1,,mock-datalog.csv
2020-10-21 10:25:59,2.70776271575,1.37033844348,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,557.0,38.2,15.3,16.3,16.2,,mock-datalog.csv
2020-10-21 10:26:00,3.09527790376,1.56673059607,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,558.0,38.0,15.0,14.2,14.2,,mock-datalog.csv
2020-10-21 10:26:01,2.86512338716,1.41218144738,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,559.0,38.0,15.0,14.1,14.1,,mock-datalog.csv
2020-10-21 10:26:02,2.7115695493,1.33184797616,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,560.0,37.8,11.3,13.6,20.9,,mock-datalog.csv
2020-10-21 10:26:03,3.09251918062,1.46893004819,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,561.0,37.7,11.2,13.6,20.7,,mock-datalog.csv
2020-10-21 10:26:04,2.83214507009,1.39435199319,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,562.0,37.5,13.3,14.9,20.2,,mock-datalog.csv
2020-10-21 10:26:05,3.00029168318,1.4464581448,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,563.0,37.5,21.8,9.0,7.7,,mock-datalog.csv
2020-10-21 10:26:06,3.00019712288,1.51948981823,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,564.0,37.4,18.8,16.0,8.5,,mock-datalog.csv
2020-10-21 10:26:07,2.86950470579,1.45499870436,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,565.0,36.6,18.1,15.3,8.1,,mock-datalog.csv
2020-10-21 10:26:08,3.06293772513,1.60760842761,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,566.0,38.1,22.1,13.9,15.0,,mock-datalog.csv
2020-10-21 10:26:09,2.91965659225,1.42203098859,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,567.0,36.6,20.8,12.8,13.5,,mock-datalog.csv
2020-10-21 10:26:10,3.13548229374,1.57366307687,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,568.0,36.1,20.4,12.6,13.3,,mock-datalog.csv
2020-10-21 10:26:11,2.99815462678,1.52433689479,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,569.0,40.6,9.5,14.6,20.3,,mock-datalog.csv
2020-10-21 10:26:12,2.97179900175,1.67212789962,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,570.0,37.1,17.5,18.7,16.6,,mock-datalog.csv
2020-10-21 10:26:13,3.06218464121,1.53473952873,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,571.0,36.3,16.9,10.6,13.2,,mock-datalog.csv
2020-10-21 10:26:14,2.98519213363,1.55872593633,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,572.0,33.5,25.5,24.9,24.4,,mock-datalog.csv
2020-10-21 10:26:15,3.1728717937,1.49730137341,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,573.0,36.2,30.0,29.0,27.8,,mock-datalog.csv
2020-10-21 10:26:16,2.85825250399,1.35334591761,8.0,default_low_backlight,600.0,sdr,aps,off,lowest_level,,off,,load_ccf:default,default,574.0,38.7,17.6,13.9,9.2,,mock-datalog.csv
